,job_title,job_link,company,location,date_posted
235,Trade Counter / Warehouse Assistant,https://uk.indeed.com/company/Horton-Building-Plastics/jobs/Trade-Assistant-b3876f2f7f41d733?fccid=a0088a5aaba15892&vjs=3,Horton Building Plastics,Stoke-on-Trent, 1 day ago
236,Warehouse Assistant,https://uk.indeed.com/viewjob?jk=001e61ecd989029c&fccid=52eea3a65ee31030&vjs=3,The Best Connection Employment Group,Stoke-on-Trent ST4, 1 day ago
237,Structural Steel Fabricator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Cd615sbr2pFyeMfO1vJtDa4F_EY1DwhV2ji8LvzQFs_fJE3oo4CQIIwX0ORHmJXOXo5Uv_WYEOdQejRDaV6xgX0FBfpvr5s-5psbuG6ZUe61WJWJwoMSdl0174cKGysqzpCsEjQpupzSxx5udGyhobvlqiPPxxw1Yud40r7szfiiW6d2sBxkheW4eiK5ur4K8xg7ggyxGNYrGtR1GfFUKOv0YeFmMzH92HmC36LuhfvOMqjhJbOmINOKFIqPfpFnFmbPokx8wkVkPZ3lukqPReRqGBUsYixea52n73ZgKXDnJVYHf4b96b1RtZU29wzDPTuYOkVbtOBy-vpKnnjuG2Kz6xHinGS2XZv4VLIOl6sXa4IULCVokAb-odP7aug9j82-NsdpVRmvcwVzVHbZcJvDLKIT8HVLmmyIoCeRYP0x2vCwvejpUeeoOPNzDmn4xGkaoqeA7ytzMiaSpaBcXVhV4N6vx9MN7-Dt-Nv_zIMYsqml8-hcdzmKoxR4T18_DWH64TPI7NkxB6znm9NJGk&xkcb=SoCw-_M3MPXqsPx_gp0HbzkdCdPP&p=12&fvj=1&vjs=3,CV Recruitment,Stoke-on-Trent,Today
238,Business Customer Service Advisor,https://uk.indeed.com/viewjob?jk=91d0574452334128&fccid=7c810ca419168ca0&vjs=3,Centrica,Stafford ST18, 1 day ago
239,Health Care Assistant Uttoxeter,https://uk.indeed.com/company/Right-at-Home-Derby-&-East-Staffs/jobs/Healthcare-Assistant-971819d395565026?fccid=01569020f3a632b6&vjs=3,Right at Home Uttoxeter & East Staffs,Uttoxeter,Today
240,Shipping Co-ordinator,https://uk.indeed.com/viewjob?jk=00bcd8c5a7c78cae&fccid=e5ea1ff710ce39ca&vjs=3,Page Personnel,Hybrid remote in Burton-On-Trent,Today
241,Tesco Colleague - Longton Extra,https://uk.indeed.com/viewjob?jk=c1fa793c9c4296f8&fccid=e7de5238ae83770d&vjs=3,Tesco,Stoke-on-Trent ST3,Today
242,Operations Co-ordinator (Customer Service & Control) (Night Shift),https://uk.indeed.com/company/Crown-SDS-(Service-Delivery-Solutions)/jobs/Customer-Service-Representative-663d5e4b2f393131?fccid=10eb3b048f388f7a&vjs=3,Crown SDS (Service Delivery Solutions),Tamworth B78,Today
243,Manufacturing Operative Nights,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Bm9SP8likhR-bUrhezaXH9i5ECW_Bz2V0Ltcukh9gcEX2sdELplfdR4myANTV-Y4zJtrakatY4xJuIFw5Qoq7MS3oLeoQfTntAoJkinto06rbLaYRzoRbErA2bYJldToof7iYv3QGbwKj5KuclGfw1SDuNPiiNZTKAdCxqAwXFPP-xfNtBv1OFk2v-hvowhI-7XGZMDpy2zQcqaIAL9hgophsmni53iEuMEk2uZ6RVa_qa_WVw-9rGpyNmv98CBbGJxSAa1SQMQ7NpLXSx8QA1c54kMS6k5kOXZujTlZQUZgskLh_AXJFnWm1Ts3e87dR19grKgLdC7-2sC8dhpsIdfTp6EP9-uWoe7s6qwlDOmjCU9az7VjfajKTzc6UNI7AmpoIKQmfwIKjzMRfzCT-4Cbt2inS6Iz4BnmScqa01DXPURyyi9eIn8Q7zSaR0XK3QmmIHhVETP-VRoXoLCjpZ7_Xf4PCJDo3TrxZqQu6rvqVmt2r5gjW5Bmvq63QdXkSmn8ejlTPE7fx8DU9mPIgx&xkcb=SoCn-_M3MPXqZ4WMF50IbzkdCdPP&p=3&fvj=1&vjs=3,Stormking,Tamworth B77, 1 day ago
244,Warehouse Operative,https://uk.indeed.com/viewjob?jk=f8e16fcb98e4d64c&fccid=52eea3a65ee31030&vjs=3,The Best Connection Employment Group,Burton-On-Trent DE13,Just posted
245,Store Associate: Ski Department,https://uk.indeed.com/company/Ellis-Brigham/jobs/Retail-Sales-Associate-388929ef9647dae6?fccid=e9a965c446ddec91&vjs=3,Ellis Brigham Mountain Sports,Tamworth B79, 1 day ago
246,Team Leader,https://uk.indeed.com/viewjob?jk=259a46cefc296e40&fccid=1a0d569f303da16f&vjs=3,Home Bargains,Cannock WS11,Today
247,Customer Support Administrator,https://uk.indeed.com/company/BOHSA-LTD/jobs/Customer-Support-Representative-85d879580237f682?fccid=853476fc2b2c32e5&vjs=3,BOHSA LTD,Stoke-on-Trent, 1 day ago
248,Learning Partner,https://uk.indeed.com/viewjob?jk=4cf178185fa4afc9&fccid=0c4871a598fd299f&vjs=3,Greene King,Burton-On-Trent, 1 day ago
249,Senior Therapist,https://uk.indeed.com/viewjob?jk=c864bf88317e1793&fccid=d923fd574867022a&vjs=3,North Staffordshire Combined Healthcare Trust,Stoke-on-Trent ST5, 1 day ago
250,Retail Supervisor,https://uk.indeed.com/viewjob?jk=1546c4a638e246b6&fccid=f9021e851124c0ff&vjs=3,Deichmann,Stoke-on-Trent ST1, 1 day ago
251,Retail Area Collector,https://uk.indeed.com/viewjob?jk=0fc6a96c03efcff4&fccid=eed4552aeb81ec8e&vjs=3,Salvation Army Trading Co. Ltd.,Lichfield WS13, 1 day ago
