,job_title,job_link,company,location,date_posted
25,Cook,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D1BJEw5sguIU1YV21XdqSjJXYcA8Z4z-MyHjgi98wRlkUmN7saKO4NsdNYvB-0SwDLHAY2I9uLL4Hqopp3PCXwhHLcbjqaKYbQx1WNdFXeMGV2nTYt1-j-BelqnLKQ5NNvnD5lZguRbzs-LV6w1OAuqO4I0QI8MFhjafXjoFuLKjSt0LapXG9ZdS4ZDwF2or5oj85quNF1JosCHApe0oTgG-9eYIGt83_oq0Kr_rgaCRpqV67QfqN4I3Wdpdqr55oC8sx1yCsbQdVaW5QQctXfGFHDEy8l0eIPciIw_NZtDhgs_iVuzgB4bJDttwzr4veLmkqjvSBD2tqPNDqy5GgpJUsd4mMvRvpTlbnBi38HxJRktxi9u9Mq31Xq5flmGcE6hGl8_RFnXd6WUuQZPH71RGl4bGbjMer4YYf7lOSgvJtvoubMgX3U8e1U9WsnzZTcRfh_9yb0doZqVPHi05H3y9rwCoJBVSM54RP5lY3mMQ==&xkcb=SoBK-_M3MPeFJi2MMJ0BbzkdCdPP&p=10&fvj=1&vjs=3,Holmes Care Group,Cowdenbeath,Today
26,SDA Assistant Commercial Officer,https://uk.indeed.com/viewjob?jk=b744c24d541847aa&fccid=0e422babc2901d5c&vjs=3,Ministry of Defence,Hybrid remote in Rosyth KY11,Just posted
27,NDE Operator,https://uk.indeed.com/viewjob?jk=a8bea78b470356b6&fccid=bdee226aad919c1c&vjs=3,Proclad Group,Glenrothes,Today
28,Activity Coordinator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D1BJEw5sguIU1YV21XdqSjJXYcA8Z4z-MyHjgi98wRlkUmN7saKO4NjWibAjBM0VRqesFVMeAQ0SEZAA5OS0Z3BBxFPsoQRs7P5phUNsSwxXCxq3EeriyBAMG4pOSjSpQo9aA-u-EEVsEq5BLk8pSwp2XohDhfHuYExI4oxjq75o6elK5i4TV5gdJr6nK2v75rmNg9NBKDfFw5-JeUTzPedj102r2cI_Djpvz9anlg-SLL22x99j6mkONva3Nxu8UFwtGGnKUY3PGILDzvWT9F9aAfgE8fkPOoeXWAOdez64xlDCKDNpW_jO2E7O7Vert3C_FxaDbHUnaMGxH63EC152MM_CFB7h1i1JMlFzJHd7xBE9zC25ZwMijLT_LDCkdYEU3GcZLtRpWDwgR-INWvz8o2rfOBsYjVT29OclVJjxNvbZ3C2_I3B8Tb0_-Dtv9ItRpjiW_37ECED2k3czz97dXajp3m1PT1HZ679WA7ZgFkZJgshKCATo4EjULcIyM=&xkcb=SoDE-_M3MPeFJi2MMJ0GbzkdCdPP&p=13&fvj=1&vjs=3,Holmes Care Group,Kirkcaldy,Today
29,Environment Protection Officer (Environmental Performance),https://uk.indeed.com/viewjob?jk=eca07f1571ab927f&fccid=5df900e550f745cb&vjs=3,Scottish Environment Protection Agency (SEPA),Fife, 1 day ago
30,Residential Cleaning Roles in Cupar,https://uk.indeed.com/viewjob?jk=5ff4a1eeb14722ff&fccid=a584ded04c64bb01&vjs=3,Maid2clean,Cupar,Just posted
31,Night Shift Food Production Operative,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BBwFWCQjvjiLBhu5S1-hW_rgFQoIeQjj62sjvOsZyTzDCrkATRCc9dXBDDQML3X0loQViy9fMst-Q9hZo54Ovlkd9frpDxewVRH4o0Ke_T9CzxFzgrXvO-14XYPzSnPu3Z5lNrTA7W68grYmQByiHrQ1ntKhE5x2F7fbclFrzWG62fFlAeBkA_P2kvqbyhD39PID5kYIkxkMd8AGiZvLNhELXW47LhLwWygtiaiVoMbp5OTDguN3museI1ZLthJQ45QkBcFphicmJrQaLnl-rxFvB-iU8KJkUXHuxJEVGOJbKKIA4DY9bm-uDXJcuR129UJcDZOSclY05K_qP2ADj-ltw-YgCiJZJzgdB-QTq9z86TMS8qFzNU-BaP0ZXGQZkt-glaFU-rZM3FzvZSvHUHyRboNnT_FMg4mCJYH1ugaI9oZ2co-nX0QW-NKJJ7wM6pmgsb22Huwf28LH9ETZaeNZwSDrKoqR6cevNK7EH7wtWBGYnOOXa9KaBTwRmQreHTapytsGL851W4ifsikLEsLdRdkHRrP8w=&xkcb=SoCe-_M3MPeEuawsdZ0KbzkdCdPP&p=1&fvj=1&vjs=3,Taskmaster Resources Ltd,Kirkcaldy,Today
32,Administrator,https://uk.indeed.com/viewjob?jk=1170074743185823&fccid=e8bab117ded64081&vjs=3,Mossview Care Home,Lochgelly KY5,Today
33,Cook,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D1BJEw5sguIU1YV21XdqSjJXYcA8Z4z-MyHjgi98wRlkUmN7saKO4NsdNYvB-0SwDLHAY2I9uLL4Hqopp3PCXwhHLcbjqaKYbQx1WNdFXeMGV2nTYt1-j-BelqnLKQ5NNvnD5lZguRbzs-LV6w1OAuqO4I0QI8MFhjafXjoFuLKjSt0LapXG9ZCUly7dsUqRJXqSP3-_ejs4Kf5S8Q261FbN14NVJDCxphy7bAUNqMWYr1DVIPOiHjBev21SvoYtaFmCIBV3lWWnyKQmtEODP4b4_DbGk6bg802AA970F1-nMKp5aoTnKe5AuikXYBBP7MIzBho1lr3LZkNFSRe-uORKo5flke-50Y40Ty_ZGD0j2BZv6QaJ8kUsrjJ9DPE6O31Jph1QvcmeeeiYgfk7T7gsC7pnvHZQjuCOF9HxgPPbtesxlSRVEqpoMYd0CMmzY0I10ZuA0RQcpZXfQwAdAlrZJ-vOMuRpYNWDlZb1S4zg==&xkcb=SoC3-_M3MPeEuawsdZ0IbzkdCdPP&p=3&fvj=1&vjs=3,Holmes Care Group,Cowdenbeath,Today
34,Senior School Administrator,https://uk.indeed.com/viewjob?jk=25af3c8fca2730c1&fccid=1a92d5275856d1cc&vjs=3,University of St Andrews,St. Andrews, 1 day ago
35,Assistant Greenkeeper,https://uk.indeed.com/viewjob?jk=95560314395324b7&fccid=c218388758b942e1&vjs=3,Kohler,St. Andrews, 1 day ago
36,Insurance Administrator,https://uk.indeed.com/company/Insure-Smart/jobs/Administrator-e8ade8db943703f3?fccid=bb56a033230a067f&vjs=3,Insure Smart Limited,Kirkcaldy, 1 day ago
37,Blaster / General Operator,https://uk.indeed.com/viewjob?jk=4ef9095d3f91870c&fccid=bdee226aad919c1c&vjs=3,Proclad Group,Glenrothes,Today
38,Production Planner,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CHtZ1ki7YB0QOETENCXIPMeqYT5azko3Vq6NlH0-yGhP9gpSJmUWBxGGiJoMyT_xhdJZdxwfQki_UYNyHgrmmA0xig3GBmwkomeoFEgX0kbhUetW6Y92kCRPTzBomNQVfbZ7JHQxODElXMIZCc9SgnGx45y4Ede2KjMaoVeOzwvLdJNL2aOTQGjuKLwfnFmH4pPVbYgQ-nHBWcb-g5PDYduVCOunxoUZQsNfg2wcwUBvi2M8gst4XaELELzcaTosEBbWbXBHx3CcDIwt7N6tG7GUxX_194S49jW6QlbYN4F0KJUF83ETiTdt222L2R_NkLBlcNHe3wPxm39Pt5US0KaY5A3JGIkj0jBZlKCA-T9LbDsKzksdsPLHbNa4UeLZ34BvYA19U5NhcITDWulXZmte1xTqVap9p1yItcqx50oWKHq_TOe84jPxOyjf8imwHk6xbBzZUF_2Df2jbPqLrxFBWd0PktF6-H8n9be4BVQURgFQBPJlEuypptnZkB4_Y=&xkcb=SoBN-_M3MPeEuawsdZ0DbzkdCdPP&p=8&fvj=1&vjs=3,Be Personnel Limited,Rosyth,Today
39,NDE Operator,https://uk.indeed.com/viewjob?jk=5b413488ac3e1c89&fccid=acb7e6af0f7d531d&vjs=3,Proclad,Glenrothes,Today
40,Security Guard,https://uk.indeed.com/viewjob?jk=71af883cd33c0262&fccid=a23ad4a5b3d8fc8f&vjs=3,ASDA,Glenrothes KY7, 1 day ago
41,Activity Coordinator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D1BJEw5sguIU1YV21XdqSjJXYcA8Z4z-MyHjgi98wRlkUmN7saKO4NjWibAjBM0VRqesFVMeAQ0SEZAA5OS0Z3BBxFPsoQRs7P5phUNsSwxXCxq3EeriyBAMG4pOSjSpQo9aA-u-EEVsEq5BLk8pSwp2XohDhfHuYExI4oxjq75o6elK5i4TV5-ersTEQQMi8-A0YH5WmPZbZqZdkM_-exF2AfJ5l7Zp_3AUHzEtgol2JGMzi2D0zzizqwM4hagLpeIxKGH0ZjmaRMGxg2KHoc-lFZWY0FepU9klnk-bCmdWYwB9qGm_UGKH8IxwVC_cykvMN4RcVNOV1mKy1DggirJguCFHt9lDRMYV9Y7STrqsYSPkXNIVeqe8iIJIMBjXZnPxuvSIOphIiLaA5L33lYZWvIwHtYrcr0OixtQ6MuO3CMJAVaaOWwsjRTidwCfzitXv4Fp_dCI4HCbmUCq52Uij6L5x5XiyQa2b9oo8n6qLQ6LVcuu8C_z6M6VUHaYbA=&xkcb=SoDQ-_M3MPeEuawsdZ0AbzkdCdPP&p=11&fvj=1&vjs=3,Holmes Care Group,Kirkcaldy,Today
42,PSV Technician,https://uk.indeed.com/company/Accord-Resourcing/jobs/Psv-Technician-c38578590e92165f?fccid=3c0eaaf9f94708a9&vjs=3,Accord Resourcing,Glenrothes,Just posted
43,Sales Associate - (Permanent),https://uk.indeed.com/viewjob?jk=9b736fd09754ffbe&fccid=19a821614af1f9de&vjs=3,St Andrews Links Trust,St. Andrews KY16, 1 day ago
44,Customer Sales Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AHtOAU-Z55-HgJJPAy8JT6_xffbijReMEwI15xihfJeJ1xJxU5mp4qUFUKJHfY9if_JFvoeFfrlsFvOeuvyZPrAfxg5KnMJueQMqk_7l_4C8pjz9Lv1-d0WbNCYsGEptQTaIy4zIvtlGheKETrlg20WO4CG5FvQam_RCG48GPIzQXNYF5MXDpH-J93qa8jdTGhYikjE9oW62t4zyAiZZwy0Av2KR2-01T2hOAt-Dwkes5ck14333phbpiAl09tU95zoQEAQ-bsGP_hM9RuC_izoBltucTn7ngjJtZcWhVQnsfW-XKh5hQT3GZtP3MIxaUVHgoFblx4VeZd4uH5tQqIPYgRNkJhRr_9m5zIDtTqtCZowIWdOvRay_Hp-9Zwy57II0zViiia8dNwJr4Wld41G2yOkuVguuck2hgMwTByzF_r6Jd0e5LrVOwJdaJ-qaOkUeYIsSLmiSn6uMZrKfooLFHwGo7iYi_c0nF4-1sZjd44ZHjjrlYImUfLnEB9iZwcUkoWut3YIoQI1vgD2oFu1BiA9NCkEa8-vb49N-LLIN_PIrGayCUEDuq4rPhQxfHsGqxd8mj7Rzp4HNOqops_BgcvLpx8mLaCe_p1sVIFdoPPKqg9iPpYP0kEHezh2OjUsGdMZryqMimdXJ5g1_DRYiOdszW7w9M7oEcn7UdCrDiZyQHYZKKG5_afQwJAwTPcgbN_TugDgAo8HTTfxjFVjZtDOe1-ZLpvw37TrBZ4MSrHi-PM8oayrFqm6ehWW8xUvPsrqbG4gmywnLeX9E7xFJ8r-CQWJIExAezw10iWcobntOYHwmotI24lRf0FgVOdCQUOeV9uQg==&xkcb=SoB3-_M3MPeEuawsdZ0FbzkdCdPP&p=14&fvj=0&vjs=3,Travis Perkins plc group,Dunfermline,Today
45,Assistant Greenkeeper,https://uk.indeed.com/viewjob?jk=95560314395324b7&fccid=c218388758b942e1&vjs=3,Kohler,St. Andrews, 1 day ago
46,IT Support Specialist(Trainee),https://uk.indeed.com/company/Tecnica-Ltd/jobs/IT-Support-cfdfc6ae780c2e55?fccid=6d704524160cf108&vjs=3,Tecnica Ltd,Dunfermline, 1 day ago
47,Stamp and De-burrer,https://uk.indeed.com/viewjob?jk=941e3cd23efa1592&fccid=bdee226aad919c1c&vjs=3,Proclad Group,Glenrothes,Today
48,Food Production Operatives,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CHtZ1ki7YB0QOETENCXIPMeqYT5azko3Vq6NlH0-yGhP9gpSJmUWBx46YQa3C06nef8paQ8RAo6u83R5ZpgMy8-y90_O_X5cO0ja4JefklVGTiTCW16hzmutq51mRJFDWFMueaPso4I1PN-fxU1pGTVA3a7DFdFtRSFAhXwFpOiXCI9gnvpNYkB_LrUrX01NlIJoYiQTOnV3TCZgWAPDC1kjmSIBIqkPSHFuSRaz-ENHy18libXChqjDuwjVlndNRYfaBDmHp-4vz-xEDtk7_3aEYL877uhsJWycodX0RpgIVSubxfuVGBBfgMg86_LinZjrEmr4Cbm5ZgDQt6iBn9VrzfpCEf9rBOqBGmio2A0mnbqTRANOQAbcjxNq24VMX8k8ZdLZU7P6zNET95xACzoV8OvwTOJEs3Qz5NE8Qcs1P9NlBKMEGjkCrxrmuma9FzHcSGDPnAvhe3SZeXM7Q2CycDC4UWGMtsYbCrhPyPgQL2yTAEr2avfcEzaGhbHDMSJj0W2s_MLw==&xkcb=SoA7-_M3MPeEZE2zM50IbzkdCdPP&p=3&fvj=1&vjs=3,Be Personnel Limited,Rosyth,Today
49,Nightshift Kiln Operator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CHtZ1ki7YB0QOETENCXIPMeqYT5azko3Vq6NlH0-yGhP9gpSJmUWBxXDnM53iN5TuEawW0i6H9ivL8Vo6HrrG2KfUGfyfXUiguWLQjC2eQGPIkJKkgFHFYQmec56W3BEHpzEN2wLTSjaGt3Y1Ldgo5-tLs9G5qjrhT0XA2kvvj0wwyGT7KcRF6pICmAUC5b2M-DEXRhCuIJYLBMIkJmfANjilamVTt989GhCFBf62P-aR2hUPmVMlOYHtKF6bcaBWu16QhWKFGmJOvN7jwW4u1MMh8KvfnihFotkIl_n8cBqALdKQtGPC_NGrUO5S5AHH5zRJHmdRS82XHNV63xKb8KdPSM1ReAQpcdIa3GFosynHZpfJSQ58-JCyvmqM1_Hpn1WR2d_uGCXpRZar5nUs83OtIWL-0ti0VVfMI76Oblr27lcPg6F_O2hi9XXzvZy0vmplsvOSjttFqrJQXrnTCOjJ6xNZFVu0BV1LozIzwFeaqMQwrhv05yytZqASn9fy5p7XD6rsuBw==&xkcb=SoC1-_M3MPeEZE2zM50PbzkdCdPP&p=4&fvj=1&vjs=3,Be Personnel Limited,Rosyth, 1 day ago
50,Constructive Welder,https://uk.indeed.com/viewjob?jk=4ac85ac5e1955986&fccid=25695de265ca35f4&vjs=3,Orion,Rosyth, 1 day ago
51,Counterbalance Forklift Driver,https://uk.indeed.com/viewjob?jk=290152080e6974d6&fccid=25695de265ca35f4&vjs=3,Orion,Kirkcaldy, 1 day ago
52,Postperson with Driving,https://uk.indeed.com/viewjob?jk=d18b28b68f407efb&fccid=f987e153f0ca5c3c&vjs=3,Royal Mail Group,Dunfermline KY12,Just posted
53,Blaster / General Operator,https://uk.indeed.com/viewjob?jk=99250922a4002538&fccid=acb7e6af0f7d531d&vjs=3,Proclad,Glenrothes,Today
54,Machine Centre Operator,https://uk.indeed.com/viewjob?jk=97b75cc6b75b6d48&fccid=acb7e6af0f7d531d&vjs=3,Proclad,Glenrothes,Today
55,Machine Centre Operator,https://uk.indeed.com/viewjob?jk=3489fce2e5141e0e&fccid=bdee226aad919c1c&vjs=3,Proclad Group,Glenrothes,Today
56,Contract Quality Representative,https://uk.indeed.com/viewjob?jk=241cefaa7ba5093c&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Rosyth KY11, 1 day ago
57,Material Scheduler,https://uk.indeed.com/viewjob?jk=45ee83aaf5636d27&fccid=942d238ea16c5cd0&vjs=3,Diageo,Leven,Today
58,Administrator,https://uk.indeed.com/company/2020-Recruitment/jobs/Administrator-49df7ab05b983929?fccid=4159429957a16371&vjs=3,2020 Recruitment,Glenrothes, 1 day ago
59,Sales Associate - (Permanent),https://uk.indeed.com/viewjob?jk=9b736fd09754ffbe&fccid=19a821614af1f9de&vjs=3,St Andrews Links Trust,St. Andrews KY16, 1 day ago
60,Family friendly cleaning positions,https://uk.indeed.com/viewjob?jk=2832e9d066658a43&fccid=a584ded04c64bb01&vjs=3,Maid2clean,St. Andrews,Today
61,Contract Quality Representative,https://uk.indeed.com/viewjob?jk=241cefaa7ba5093c&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Rosyth KY11, 1 day ago
62,Blaster / General Operator,https://uk.indeed.com/viewjob?jk=99250922a4002538&fccid=acb7e6af0f7d531d&vjs=3,Proclad,Glenrothes,Today
63,Security Officer,https://uk.indeed.com/viewjob?jk=d20718bd3c70645e&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Kirkcaldy KY2, 1 day ago
64,Housekeeping Assistant,https://uk.indeed.com/viewjob?jk=51df4fdafd3ca65c&fccid=db47afde2d6958a6&vjs=3,Atlas Hotels,Dunfermline KY11, 1 day ago
65,General Labourer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BG1oJWqqQ3X-AaCqCLRMK6qmgvOhu4LlSiuDdq_ef4mya3rD-OfT11clc2sOgDbHmtW0FITkyet3AYKeeGHLTyAc884SSVP3QsDSV1NKDoLS0A1AOG5Tqu2DmB5SYzNUN94tkbGjFpZvdp3E2vto2cXoR2cPiTxgTzZ595SuwZDOjnQBzFgM_C518wophjfOIzq_4fDxTlzzeLEAU0Of4jHjzZOVweedA6rdkZpcUXtVnQyZUjYmkLlAajhqRAQZyhYL3txUPIEImFkOXQnHd0cs-v8UccJJ6sK9MzNLWrowL5ql4XRpyILTgB8PomQDK0qb2GyxFbYYTE5jWu09zE5KI0DacO8wdagpFnnbtVcyYAh0A30BIt-GPOkCMGSJbqF1tN5hVZ05MN53S-GBKQISnvRnmmEqoc08ylmFZTtu4meT82KxqCmp88XUztMV_NqSydIFiGgNKso0vt2q_TBmlGCHmjukaiBtEyy94uSBmZIqXX6HO2jgeSOAmhNxiCsfAMn5xT_nFl2IwzU8W7&xkcb=SoD--_M3MPeD-5RGkJ0ObzkdCdPP&p=5&fvj=1&vjs=3,Apex Resources,Leuchars,Today
66,Barista kirkcaldy fife rp 14hrs permanent,https://uk.indeed.com/viewjob?jk=05949c9f7601e771&fccid=56cdda650c544fc3&vjs=3,Costa Limited,Kirkcaldy KY2,Just posted
67,Machine Centre Operator,https://uk.indeed.com/viewjob?jk=97b75cc6b75b6d48&fccid=acb7e6af0f7d531d&vjs=3,Proclad,Glenrothes,Today
68,Health Care Assistant,https://uk.indeed.com/company/Ethical-Caring-Ltd/jobs/Healthcare-Assistant-676a83d3773380a3?fccid=b1485f6017514bf3&vjs=3,Ethical Caring Ltd,Dunfermline, 1 day ago
69,Experienced Window Cleaner,https://uk.indeed.com/company/SPM-Window-Cleaning/jobs/Window-Cleaner-e0a54cf21087cc69?fccid=b44d92e68a76c5c5&vjs=3,SPM Window Cleaning,Dunfermline, 1 day ago
70,Administrator,https://uk.indeed.com/company/2020-Recruitment/jobs/Administrator-49df7ab05b983929?fccid=4159429957a16371&vjs=3,2020 Recruitment,Glenrothes, 1 day ago
71,Service Advisor,https://uk.indeed.com/viewjob?jk=7bdabcbc6ba9f16c&fccid=dc03a144012c1340&vjs=3,Arnold Clark,Glenrothes, 1 day ago
72,Cafe Assistant - The Harbour Cafe (min 20 hours),https://uk.indeed.com/company/Tayport-Community-Enterprise/jobs/Cafe-Assistant-910aa06da13fece0?fccid=df9f23a8cd710989&vjs=3,Tayport Community Enterprise,Tayport DD6,Today
73,Payroll/Account Administrator,https://uk.indeed.com/viewjob?jk=834b7a53a5564858&fccid=acb7e6af0f7d531d&vjs=3,Proclad,Glenrothes,Today
74,Delivery Driver,https://uk.indeed.com/company/Papa-John's/jobs/Delivery-Driver-281623b6e356b3f3?fccid=f02f781f1660816d&vjs=3,Papa Johns,Glenrothes KY6,Today
75,Maintenance Fitter,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BaX_rb4rX4QeoDJ3qjMVVH5VFs_6zd8vC7pBgku_gNFB-Ucfp4S97-OhlApL_9jSddodRI01eYxv_KniuBsNuGnimXLhJuPkCeEOV5u_vzCT8k5jPYhAKIRUHIRNJD-GqXCMypKMbc0Z5Ur1LfLs_7sUWNRixxtWMX7LMIaPFh2wbELuF0owuXItOyIqOFn-zd_lkYI2C2JMXaJJjZPjHRwBWGGjdrXcVLQNfP88OZJqAewn5iEDokdFsmj0FjjsJJAs3Jkj0wkCgtSNhBySA9nCyh_IiuqdWNUz5F8oNm6NrQUZTDB6jrbdqHesK2d61KXM0qeHEsRPn-9eoYh_LbDrvLk0m0QF9U_ECvwsfWPapEv8X1wE4x3FBLDiGHUFLRuao8EPATlhpFLdtTkGWYNQXT1Aa99mK-76LEi-VQvk3eSWoJpAjm92WknLH9G2TF3ou90bEq4wNNWmEM5RzIhSutgwPi7Hmjom7rBThFDA==&xkcb=SoBw-_M3MPeDsGAxbL0LbzkdCdPP&p=0&fvj=1&vjs=3,Robertson Metals Recycling Ltd,Inverkeithing,Today
76,Support Worker - Glenrothes - Locheil (REQ000413),https://uk.indeed.com/company/Kingdom-Support-&-Care/jobs/Support-Worker-f8f3e18a025f42ff?fccid=7c3eceafbf64ce2f&vjs=3,Kingdom Support and Care,Glenrothes,Today
77,Cylindrical Grinder,https://uk.indeed.com/viewjob?jk=4b378ac67b6b0479&fccid=acb7e6af0f7d531d&vjs=3,Proclad,Glenrothes,Today
78,Fire compliance Supervisor,https://uk.indeed.com/viewjob?jk=66f5f282ae66312e&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Rosyth KY11, 1 day ago
79,QHSE Lead,https://uk.indeed.com/viewjob?jk=2d4f340b77ff6401&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Rosyth KY11, 1 day ago
80,CNC Machine Operator (Horizontal Borer),https://uk.indeed.com/viewjob?jk=7089a90d20faee20&fccid=bdee226aad919c1c&vjs=3,Proclad Group,Glenrothes,Today
81,Delivery Driver,https://uk.indeed.com/company/Papa-John's/jobs/Delivery-Driver-281623b6e356b3f3?fccid=f02f781f1660816d&vjs=3,Papa Johns,Glenrothes KY6,Today
82,Full Time Care Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AIEEGifhux-dDiJzASgGD6UZuafd0lEfUU5a3uSQvlYlg9BLa6mTkK39HOCDSUvhCylD0ooo_keqWEf3IaZR9_P0Cyb2zatn53rkhJSCYj7IHq4lyEtgggosWmaEVYfYNZ-E1XqY4YRsGgSgml9gYWKn3toD3ywVXmxI1vtHkYe61CLeZu1CQDjJmlyiQyO3JhwWeujEbRzp_ctfDBUJELOAvLTpy1xuD5suykArMAqXXgEa0_onpm70RkPEWH82MATcGjzw3jAxh6Luyx4hut2z6pTeWMYeJC1r5k5JbQcawdtLYbAOWFF6YHCQpa-NdCaM74rOjOJcDlQZE5mQO-1dA-flOX8yZfNk9fOO91-kNl3FdsHPh9oEp9DxLhYMMKOCEQyNSkHO4dbcybT21Lc_LmfIhUGmEB2zK5GZO5OUfZeTCkY48UpGY2RZVXIQz7gML7VhJG9p69sx5--aZ0rLe_ocvUjmN7qN4K2w0Lcw5aXA9zIRTbxHxOLzpDyCY=&xkcb=SoD--_M3MPeDsGAxbL0MbzkdCdPP&p=7&fvj=1&vjs=3,Trust-Care,Rosyth,Hiring ongoing
83,Kitchen team member,https://uk.indeed.com/viewjob?jk=0d9c033b3b521ec0&fccid=d3b713f1a4f90dd3&vjs=3,KFC Kirkcaldy - Central Retail Park,Kirkcaldy KY2, 1 day ago
84,Health Care Assistant,https://uk.indeed.com/company/Ethical-Caring-Ltd/jobs/Healthcare-Assistant-676a83d3773380a3?fccid=b1485f6017514bf3&vjs=3,Ethical Caring Ltd,Dunfermline, 1 day ago
85,Housekeeping Assistant,https://uk.indeed.com/viewjob?jk=51df4fdafd3ca65c&fccid=db47afde2d6958a6&vjs=3,Atlas Hotels,Dunfermline KY11, 1 day ago
86,Customer Sales Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AHtOAU-Z55-HgJJPAy8JT6_xffbijReMEwI15xihfJeJ1xJxU5mp4qUFUKJHfY9if_JFvoeFfrlsFvOeuvyZPrAfxg5KnMJueQMqk_7l_4C8pjz9Lv1-d0WbNCYsGEptQTaIy4zIvtlGheKETrlg20WO4CG5FvQam982eMD8DSLAWxXUVPDYtXjAbaDmb3VJ42_xuzFMtqWYLA6Iwy4ICNlnXPOHMQ-_FId7FoXPCyRYxU1LytxvVgvOV2md0AVVEOk5xXqUvipQEPYq-csOiRcdthTXElAEkibk80aWwWAdh-ug2cPGAaS8oo15EEgYWmCYurnWov_CvERYARO4Bc1l8aTFirbRf4fU2e7FXrr8W_r0bQt7xNuoG7jqOZJkCGTdVHmqrpcvEC2mGuOvTDElkXZ5KxW-z7bmCL3WyZHUi3UhRB6QUXG6j3Hpb508D6ZU4bVpYTjfQbuvCTxe44f2L6C0u8O7sd70fKr5mMWOulmGvmIm_kLMSDIVgHUvMG2kfljF4rngGFhYK82TU1rmji7rAvlk2J1TWSoaxSn6cZStQUzdTEWADP1JPA_Na4_alViMzzqXdL_xsn_DRIFbIDjR1JEI1mY5bVq3BTkyWZhqMzyltQGC6lAaDiDlLblBob12LQgRJo48K2xSDlKQdrFfDn16b_womjJyWKklbIKynnIqSgKJ_PQyt2ZuYlHkK4-k1Pcvwj6LtlMcTqvX96FYGFWJJXX6bP9KVTet5Si63ny8phOsQ51gLLVcdcXVFh8DjEI9bm5cjwxC4XSOOY2ZT3Mtnfb1SvhMMf04nctuDn0nhTzI6Uh2kCeJwmEoBpCFPxcA==&xkcb=SoCK-_M3MPeDsGAxbL0AbzkdCdPP&p=11&fvj=0&vjs=3,Travis Perkins plc group,Dunfermline,Today
87,Experienced Window Cleaner,https://uk.indeed.com/company/SPM-Window-Cleaning/jobs/Window-Cleaner-e0a54cf21087cc69?fccid=b44d92e68a76c5c5&vjs=3,SPM Window Cleaning,Dunfermline, 1 day ago
88,Industrial Case Maker,https://uk.indeed.com/viewjob?jk=d001276297ff8808&fccid=bdee226aad919c1c&vjs=3,Proclad Group,Glenrothes,Today
89,Support Worker - Kennoway (REQ000378),https://uk.indeed.com/company/Kingdom-Support-&-Care/jobs/Support-Worker-78106143b7f6df7a?fccid=7c3eceafbf64ce2f&vjs=3,Kingdom Group,Kennoway+1 location,Today
90,Logistics Stores Operative,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CHtZ1ki7YB0QOETENCXIPMeqYT5azko3Vq6NlH0-yGhP9gpSJmUWBxXe0Y4k4HtnjKjIWpqBUZx30lC8647G4mzRx7xPwDV2yX0tQ1PiU26gm9FEbzpzAwFkKx6l0OKyhmJAc4FLo6XAZdBzNrPmMN63ooUy31HkE39yrgISGYmZ1-CR_B5-qLdFWsR98mPDc1DGIvx-H-MjUrc-6Ht8k6GbM9cXo5Px6mxTzR3OyhnXkbQbc8S4WXAdaJ0oV75gHM8Rm8BNPvS51A9f3_1qAvUry2s9XtBDZ0Vhz_eAD9eA9Vcr9pCaIEcRFtCygUjhu7EdrcK160kAkqfUDXxXM5FfjadYaNfirsXa5I8OnaO1VFFuQacUtT1vpqKvp70dhQPocG-ItS5sqKeZ4IlfQoRGlDV_TBQ8N5qycYl403hXvErG8FnfrKiehw_bhFitA-h4HiAm3pi8vkMhMR0WvJtRs3PwfS18eCAi3fPAZPSrjQ7OuHLn_5SjAf8HX0Vx-PXAS4WgU4lA==&xkcb=SoCx-_M3MPeDCbRGkJ0KbzkdCdPP&p=0&fvj=1&vjs=3,Be Personnel Limited,Rosyth,Today
91,Payroll/Account Administrator,https://uk.indeed.com/viewjob?jk=79697614e71f28e6&fccid=bdee226aad919c1c&vjs=3,Proclad Group,Glenrothes,Today
92,Fitter,https://uk.indeed.com/viewjob?jk=ea6e05466cfe3246&fccid=bdee226aad919c1c&vjs=3,Proclad Group,Glenrothes,Today
