,job_title,job_link,company,location,date_posted
27,Neighbourhood Officer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AE6r8UI7JY7CtI_PxWiDFd4Ji1yROTSp0pLR1iCxwbUUuFJNXHdMqC0wLOWADemDk2I7xRtFvFV51E2jlwebx5TSRxyP1_Cyv8GEsXmhLNzP2aVMpkFGWv0mjiCKPHeBgDopmp6KyNRcvTBnE-ZWHqOg2YzdwnrpcYv335xOlfhdiROqTiNhIbrBe7nuuXKZusTuSNzMG91zMtf9M4UQRdKHVosihpQ2qZJdEC1ZQ7ZrcNMqKl1c15kmbmZnYGLS4UL9M9jlOCPUX1YFoq2uZABgc-T1k5G3nQeGtGENvk1p4vrlNivV-61rgyjITkM-4MbNhZN7bUEF-ScKmPj-Pq6_hWLVTZTPNvYugejcC6ikVfRjMgY62hI0SVNkHe7RU-DdJ5SCrGzMhV17jRrIZkbFf2F8a8zLJWN2-aigiyWU_cHjf83EVzddUZsrhNx1cHdO6FBHvUviLvQt4KPSFTeWxIFN_QobR05lgK5ADZDw==&xkcb=SoAS-_M3MPXGfSSS5Z0HbzkdCdPP&p=12&fvj=0&vjs=3,Joshua Robert Recruitment Ltd,Remote in Shrewsbury, 1 day ago
28,Executive Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Avb5NJDT3DHIJ90KHaLIcZzqSNySOC7MDkjmNKDryGlXN0KYJylkPSjH60xsHgeKsyV7lLelSX9dPcd-A0UwhoAcSI8G-PFx1CzZeobOzdjVUaqZYTOsR--xB1yGNY_rNTFY0GcF5lZgB0gwGNISnFwk-qx5u-VQQsqekDiRME7Ubrxvm194hQu3VcpNAmFIp0hPVp8IeA0KE0xGJbsK-mfOHbd0sht_wrg65rhxtKIRjtVPisnbtuBnSL7AoC44nLUIw10YL4EfpG9STSc8u-q2SlxFluKOU19woIm_-7-tSdgDKrzMNUgPBmbP7lEYkwzQNGiFSjtFGmzgTnxDKnVgRpJKEjYhLHFhfz-4YvHGK-wr16nfhOB0ZXPNQCl0k6Poh19-aX7iZTL90CFl8l0zGaO5An57IC1KEfI3C4RRzVRyhLbWKGTt7C645YHT_PXBu1hZqN2TypKTpqNSV30HgBWfyiTm4iGCT1JkN7kkBuSXSpa2YtocPZtUiJ22I=&xkcb=SoCm-_M3MPXGfSSS5Z0GbzkdCdPP&p=13&fvj=1&vjs=3,A2R Personnel,Wem,Today
29,Warehouse Operative,https://uk.indeed.com/company/Calfire-Spareline/jobs/Warehouse-Worker-5fc430d31d8bbf64?fccid=ad1d845df4ecbbea&vjs=3,Calfire Spareline,Oswestry, 1 day ago
30,Barista Starbucks,https://uk.indeed.com/viewjob?jk=e19bcbe92822fcf0&fccid=fbd719e4a3f43ae8&vjs=3,SSP,Shrewsbury SY1,Just posted
31,Night Care Assistant,https://uk.indeed.com/company/Swan-Hill-House-Residential-Home/jobs/Care-Assistant-7cc5eaa27adafcbf?fccid=caba9234f5d6d5f8&vjs=3,Swan Hill House Residential Home,Shrewsbury SY1,Just posted
32,Executive Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Avb5NJDT3DHIJ90KHaLIcZzqSNySOC7MDkjmNKDryGlXN0KYJylkPSjH60xsHgeKsyV7lLelSX9dPcd-A0UwhoAcSI8G-PFx1CzZeobOzdjVUaqZYTOsR--xB1yGNY_rNTFY0GcF5lZgB0gwGNISnFwk-qx5u-VQQsqekDiRME7Ubrxvm194hQmZvQHsn6R-WB0ML5OhgwIU6EF9TogVskMlG0PySUHZj2ob259o1pHKnCIL6CSzwoTC-sSaAm2r7mJdtleXeWgAGYkveP80l4tci9MLsentmAtlAiUfAEkP_ttZgwDYx0k3LKbI6s3VxaNQGiod6FsUm6BhRf_O3fy9lsNCe24JhKdZ_WpPcFeSIESMyjexYecPOL7Azhr0KXPCXEnh60OvjkZEUfKHEWkfyRK2KLsEi8ZEWtE1BBwngrbdc7olsI9qckxtjErE8pF_VY-ZOyyk-GbniZ-cuXMjIVfyId5Nwz7z5TBSgqqo3rR7xCU_O2RNE7KrXKePE=&xkcb=SoCy-_M3MPXGKtxuXp0JbzkdCdPP&p=2&fvj=1&vjs=3,A2R Personnel,Wem,Today
33,Psychotherapist/Art Psychotherapist,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D10ZcEV_vBxG5p95crueSmPrInWIgcwz3AYKV5ZgQh3fuZWacWIZCEN1GPV4XXAzngRftfziyjnOUn7VGkGg0c8ZevE9t653bo2VDVzsdvTlFM_A36U8pm8mt6l8Kb_H7b-F3d1a04HLrrBUnyEmbCTtUFQzcFB1P_DGKfgCHwICrIBuRpG9vglI1VszXfcSuoxly2q-GuPWhY4HM-ID5LOujlh-8yqd6ae43eqZg2QtjFROyTJrtCslJGmfAL5WERXQNJYdsNyHqDo4z4gJVa7F0u-MbMebbxnkkbHyo4uXu-ZAAGeebLjTklYnKVS3Y-6lC-G89f6wi9onmt6tTpw6XzSP41PaF_B7hYm6VsLPxZQkOctIU7CTlzyrBjRA6wfQS3lS3Rzi2x3fDyz1M7YOryt-uC-OgBfP-PLBKeBisD5iFnaB8xIo_Qyy_gbiXVdIB5YHRGkp7FMYwrdQ2b-esk4WqC37CmiThGQCZ9Ej0tSqyt1Xv-wfw4qb2vd8lCLYJdu1LrSJLN8tZIPGbtQEEPo9erH5qAMO1sMQLGUw==&xkcb=SoAG-_M3MPXGKtxuXp0IbzkdCdPP&p=3&fvj=1&vjs=3,New Reflexions,Shrewsbury,Today
34,Extrusion Operator x2,https://uk.indeed.com/viewjob?jk=1d3ab14fd33d53c8&fccid=e94150d68aa9c712&vjs=3,CeDo,Telford,Today
35,Product Demonstrator,https://uk.indeed.com/company/L&C-Employment-Consulting/jobs/Demonstrator-478a0b5a8fc53995?fccid=4154859662b163ee&vjs=3,L&C Employment Consulting,Shrewsbury, 1 day ago
36,Roofer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BL9L-i8c9fADMrO7N2T58mPVBkew6Q-MSCTfPGr_n1da6BtFBQTTWFn1QPMIgCKRn-NkPCvjfuyr-R2yGPdrWOJCX8_VkjMtD_-Bwt0bBd6WCybmzZ2J9lnW-TzcHCbar0QAchR4LlyiScq9weI0Wnj7TOORI7vN2GM6M_kaN_reYSID36MdD--d5rnaqPsbc2ffaz8gIxd3ujB7wpowFf6wSFPLEp_qqJT1k_sVSMtF5PXlmcLcJ1h3MjhIngh2tZyqBkH7V8xiLqI07Ssjj49LQ_XrEUQvmGQjAIvegWhlrgHKxwhPtT7N6SvEpuzGj4vDCRlswRCInaaxGJ1GRw-qU2oS28oajDefZQYShuJhArHdn_XYuYhxXMiWFqBJbipuLHCLFcIMnYPdPWFtSbVl_4J35zfz0Z9-viK2xbeaI9LAfKm7zADF6YIQlRicbzklcZYR0GDNqQonQZCF2qCnOh_TuJPx1NZKpTttIVgrTF7nb0ieZN&xkcb=SoCh-_M3MPXGKtxuXp0NbzkdCdPP&p=6&fvj=1&vjs=3,CPR Recruitment LTD,United Kingdom,Hiring ongoing
